					
	dohazovat	dohazování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dohodovat	dohodování	V-at --> N-ání		LINK ALREADY PRESENT
	dohodovat	dohodování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dokazovat	dokazování	V-at --> N-ání		LINK ALREADY PRESENT
	dokazovat	dokazování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dokladovat	dokladování	V-at --> N-ání		LINK ALREADY PRESENT
	dokladovat	dokladování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dokompletovat	dokompletování	V-at --> N-ání		LINK ALREADY PRESENT
	dokompletovat	dokompletování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dokončovat	dokončování	V-at --> N-ání		LINK ALREADY PRESENT
	dokončovat	dokončování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dokovat	dokování	V-at --> N-ání		LINK ALREADY PRESENT
	dokovat	dokování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dokrmovat	dokrmování	V-at --> N-ání		LINK ALREADY PRESENT
	dokrmovat	dokrmování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	doktorovat	doktorování	V-at --> N-ání		LINK ALREADY PRESENT
	doktorovat	doktorování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dokumentovat	dokumentování	V-at --> N-ání		LINK ALREADY PRESENT
	dokumentovat	dokumentování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dolaďovat	dolaďování	V-at --> N-ání		LINK ALREADY PRESENT
	dolaďovat	dolaďování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dolihovat	dolihování	V-at --> N-ání		LINK ALREADY PRESENT
	dolihovat	dolihování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dolovat	dolování	V-at --> N-ání		LINK ALREADY PRESENT
	dolovat	dolování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	doléčovat	doléčování	V-at --> N-ání		LINK ALREADY PRESENT
	doléčovat	doléčování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	donucovat	donucování	V-at --> N-ání		LINK ALREADY PRESENT
	donucovat	donucování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dopisovat	dopisování	V-at --> N-ání		LINK ALREADY PRESENT
	dopisovat	dopisování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	doplňovat	doplňování	V-at --> N-ání		LINK ALREADY PRESENT
	doplňovat	doplňování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	doporučovat	doporučování	V-at --> N-ání		LINK ALREADY PRESENT
	doporučovat	doporučování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dopovat	dopování	V-at --> N-ání		LINK ALREADY PRESENT
	dopovat	dopování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dopracovat	dopracování	V-at --> N-ání		LINK ALREADY PRESENT
	dopracovat	dopracování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dopravovat	dopravování	V-at --> N-ání		LINK ALREADY PRESENT
	dopravovat	dopravování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	doprošovat	doprošování	V-at --> N-ání		LINK ALREADY PRESENT
	doprošovat	doprošování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	doručovat	doručování	V-at --> N-ání		
	doručovat	doručování	V-at --> N-ání		LINK ALREADY PRESENT
	doručovat	doručování	V-ovat --> N-ování		
	doručovat	doručování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dosahovat	dosahování	V-at --> N-ání		
	dosahovat	dosahování	V-at --> N-ání		LINK ALREADY PRESENT
	dosahovat	dosahování	V-ovat --> N-ování		
	dosahovat	dosahování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dosazovat	dosazování	V-at --> N-ání		LINK ALREADY PRESENT
	dosazovat	dosazování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dostudovat	dostudování	V-at --> N-ání		
	dostudovat	dostudování	V-at --> N-ání		LINK ALREADY PRESENT
	dostudovat	dostudování	V-ovat --> N-ování		
	dostudovat	dostudování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dotahovat	dotahování	V-at --> N-ání		LINK ALREADY PRESENT
	dotahovat	dotahování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
	dotankovat	dotankování	V-at --> N-ání		LINK ALREADY PRESENT
