+	oplachový	>	bezoplachový
+	oporný	>	bezoporný
+	osádkový	>	bezosádkový
+	palec	>	bezpalec
+	papírový	>	bezpapírový
+	parametrický	>	bezparametrický
+	parametrový	>	bezparametrový
+	partajní	>	bezpartajní
+	patkový	>	bezpatkový
+	pažbový	>	bezpažbový
+	peckový	>	bezpeckový
+	pedálový	>	bezpedálový
+	peněžní	>	bezpeněžní
+	perspektivní	>	bezperspektivní
+	pilotní	>	bezpilotní
+	plamenný	>	bezplamenný
+	plamenový	>	bezplamenový
+	plavkový	>	bezplavkový
+	plenkový	>	bezplenkový
+	plevelný	>	bezplevelný
+	plynný	>	bezplynný
+	plánovitý	>	bezplánovitý
+	pláštíkový	>	bezpláštíkový
+	pobočkový	>	bezpobočkový
+	pochybný	>	bezpochybný
+	podmínečný	>	bezpodmínečný
+	podmětný	>	bezpodmětný
+	podstatný	>	bezpodstatný
+	podvozkový	>	bezpodvozkový
+	podílový	>	bezpodílový
+	pohlavní	>	bezpohlavní
+	pointový	>	bezpointový
+	pomlčkový	>	bezpomlčkový
+	pomocný	>	bezpomocný
+	ponorkový	>	bezponorkový
+	popelnatý	>	bezpopelnatý
+	popelný	>	bezpopelný
+	poplatkový	>	bezpoplatkový
+	popovec	>	bezpopovec
+	poruchový	>	bezporuchový
+	porézní	>	bezporézní
+	posunový	>	bezposunový
+	potenciálový	>	bezpotenciálový
+	potrubní	>	bezpotrubní
+	pozvánkový	>	bezpozvánkový
+	počet	>	bezpočet
+	prachový	>	bezprachový
+	pracný	>	bezpracný
+	prahový	>	bezprahový
+	prašný	>	bezprašný
+	pražcový	>	bezpražcový
+	precedentní	>	bezprecedentní
+	precedenční	>	bezprecedenční
+	prefixový	>	bezprefixový
+	principiálnost	>	bezprincipiálnost
+	problémový	>	bezproblémový
+	procesní	>	bezprocesní
+	programový	>	bezprogramový
+	projekční	>	bezprojekční
+	prostorový	>	bezprostorový
+	prostřední	>	bezprostřední
+	provizní	>	bezprovizní
+	prstový	>	bezprstový
+	právní	>	bezprávní
+	pylový	>	bezpylový
+	páteřní	>	bezpáteřní
+	pískový	>	bezpískový
+	předložkový	>	bezpředložkový
+	předmětový	>	bezpředmětový
+	předponový	>	bezpředponový
+	předsudečný	>	bezpředsudečný
+	přehradový	>	bezpřehradový
+	přepadový	>	bezpřepadový
+	přestupový	>	bezpřestupový
+	převodový	>	bezpřevodový
+	příplatkový	>	bezpříplatkový
+	příspěvkový	>	bezpříspěvkový
+	příznakový	>	bezpříznakový
+	přízvučný	>	bezpřízvučný
+	příčinný	>	bezpříčinný
+	půltónový	>	bezpůltónový
+	radostný	>	bezradostný
+	raketový	>	bezraketový
+	ramínkový	>	bezramínkový
+	redundantní	>	bezredundantní
+	regresní	>	bezregresní
+	rizikový	>	bezrizikový
+	rozdílný	>	bezrozdílný
+	rozměrový	>	bezrozměrový
+	rozporný	>	bezrozporný
+	rozporový	>	bezrozporový
+	rozpouštědlový	>	bezrozpouštědlový
+	rozpočtový	>	bezrozpočtový
+	rozumový	>	bezrozumový
+	roštový	>	bezroštový
+	rámečkový	>	bezrámečkový
+	rámový	>	bezrámový
+	rázový	>	bezrázový
+	sacharidový	>	bezsacharidový
+	semenný	>	bezsemenný
+	senzorový	>	bezsenzorový
+	servítkový	>	bezservítkový
+	sirný	>	bezsirný
+	skrupulózní	>	bezskrupulózní
+	sloupový	>	bezsloupový
+	smluvní	>	bezsmluvní
+	smyslný	>	bezsmyslný
+	smyčkový	>	bezsmyčkový
+	spojkový	>	bezspojkový
+	sporný	>	bezsporný
+	spárový	>	bezspárový
+	srážkový	>	bezsrážkový
+	stavový	>	bezstavový
+	stelivový	>	bezstelivový
+	stopkový	>	bezstopkový
+	strastnost	>	bezstrastnost
+	stresový	>	bezstresový
+	stupnicový	>	bezstupnicový
+	stupňový	>	bezstupňový
+	stykový	>	bezstykový
+	státní	>	bezstátní
+	subjektivní	>	bezsubjektivní
+	světlíkový	>	bezsvětlíkový
+	sáčkový	>	bezsáčkový
+	síťový	>	bezsíťový
+	tak	>	beztak
+	taktní	>	beztaktní
+	tlakový	>	beztlakový
+	trestný	>	beztrestný
+	tukový	>	beztukový
+	tvarovost	>	beztvarovost
+	tvárný	>	beztvárný
+	tvářný	>	beztvářný
+	typový	>	beztypový
+	tělesný	>	beztělesný
+	třískový	>	beztřískový
+	ucpávkový	>	bezucpávkový
+	uhlíkatý	>	bezuhlíkatý
+	uličkový	>	bezuličkový
+	ventilový	>	bezventilový
+	vibrační	>	bezvibrační
+	virový	>	bezvirový
+	virózní	>	bezvirózní
+	vodný	>	bezvodný
+	volný	>	bezvolný
+	voskový	>	bezvoskový
+	vyjímečný	>	bezvyjímečný
+	vyznání	>	bezvyznání
+	vzduchový	>	bezvzduchový
+	vášnivost	>	bezvášnivost
+	vízový	>	bezvízový
+	víčkový	>	bezvíčkový
+	východný	>	bezvýchodný
+	výdělečný	>	bezvýdělečný
+	výhledný	>	bezvýhledný
+	výhradný	>	bezvýhradný
+	výkopový	>	bezvýkopový
+	výkresový	>	bezvýkresový
+	výlomový	>	bezvýlomový
+	výminečný	>	bezvýminečný
+	výrazný	>	bezvýrazný
+	výsledný	>	bezvýsledný
+	významový	>	bezvýznamový
+	vědomý	>	bezvědomý
+	věrec	>	bezvěrec
+	větný	>	bezvětný
+	větrný	>	bezvětrný
+	věžový	>	bezvěžový
+	vřetenový	>	bezvřetenový
+	ziskový	>	bezziskový
+	znaménkový	>	bezznaménkový
+	zrcadlovka	>	bezzrcadlovka
+	zrcadlovkový	>	bezzrcadlovkový
+	zrcátkový	>	bezzrcátkový
+	ztrátový	>	bezztrátový
+	zvučný	>	bezzvučný
+	zábranový	>	bezzábranový
+	zákluzový	>	bezzákluzový
+	zákonný	>	bezzákonný
+	zápachový	>	bezzápachový
+	zásadový	>	bezzásadový
+	zásahový	>	bezzásahový
+	zátkový	>	bezzátkový
+	závadný	>	bezzávadný
+	závadový	>	bezzávadový
+	závalový	>	bezzávalový
+	závorkový	>	bezzávorkový
+	éčkový	>	bezéčkový
+	úchytový	>	bezúchytový
+	úderový	>	bezúderový
+	údržbový	>	bezúdržbový
+	úhonný	>	bezúhonný
+	úplatkářský	>	bezúplatkářský
+	úplatný	>	bezúplatný
+	úrazový	>	bezúrazový
+	úsměvný	>	bezúsměvný
+	úspěšný	>	bezúspěšný
+	útěšný	>	bezútěšný
+	úvazkový	>	bezúvazkový
+	účastný	>	bezúčastný
+	účelný	>	bezúčelný
+	účelový	>	bezúčelový
+	účinný	>	bezúčinný
+	čelistnatec	>	bezčelistnatec
+	čelistní	>	bezčelistní
+	člunkový	>	bezčlunkový
+	ňaderný	>	bezňaderný
+	šelestný	>	bezšelestný
+	škodní	>	bezškodní
+	škodný	>	bezškodný
+	šroubový	>	bezšroubový
+	šňůrový	>	bezšňůrový
+	ženství	>	bezženství
+	živcový	>	bezživcový
+	žlučníkový	>	bezžlučníkový
	al	>	deal
	bit	>	debit
+	bužírovat	>	debužírovat
	bílek	>	debílek
+	centralisace	>	decentralisace
+	centralisační	>	decentralisační
+	centralisovat	>	decentralisovat
+	centralistický	>	decentralistický
+	centrální	>	decentrální
	cenťák	>	decenťák
	crescendo	>	decrescendo
	emfáze	>	deemfáze
	filé	>	defilé
	formativní	>	deformativní
	fúze	>	defúze
	generativní	>	degenerativní
+	gradovat	>	degradovat
+	humanisace	>	dehumanisace
+	hydrochlorace	>	dehydrochlorace
+	ionisace	>	deionisace
+	ionisační	>	deionisační
+	ionisovat	>	deionisovat
	ismus	>	deismus
	izmus	>	deizmus
	kadence	>	dekadence
+	kalcifikace	>	dekalcifikace
	kalk	>	dekalk
	katování	>	dekatování
	kelský	>	dekelský
+	kodér	>	dekodér
+	kofeinový	>	dekofeinový
	kolt	>	dekolt
	koláž	>	dekoláž
	kompozice	>	dekompozice
+	komprese	>	dekomprese
	koncentrát	>	dekoncentrát
+	konstruktivismus	>	dekonstruktivismus
+	konstruktivista	>	dekonstruktivista
+	konstruktivistický	>	dekonstruktivistický
+	konstruktivizmus	>	dekonstruktivizmus
+	konstruktivní	>	dekonstruktivní
+	konstruktér	>	dekonstruktér
	konverze	>	dekonverze
	konvoluce	>	dekonvoluce
	konzervační	>	dekonzervační
	kovat	>	dekovat
	kupáž	>	dekupáž
	legovat	>	delegovat
	lignifikace	>	delignifikace
	lorazepam	>	delorazepam
+	militarisace	>	demilitarisace
+	militarisovat	>	demilitarisovat
	mise	>	demise
+	mobilisace	>	demobilisace
+	mobilisační	>	demobilisační
+	mobilisovat	>	demobilisovat
+	montáž	>	demontáž
+	multiplexor	>	demultiplexor
+	nacifikace	>	denacifikace
	natalita	>	denatalita
+	nitrifikace	>	denitrifikace
+	odorant	>	deodorant
	ontický	>	deontický
	ontologie	>	deontologie
+	oxyhemoglobin	>	deoxyhemoglobin
+	personifikace	>	depersonifikace
	pilovat	>	depilovat
+	poetizující	>	depoetizující
	port	>	deport
	portovat	>	deportovat
	posice	>	deposice
	pot	>	depot
	pozice	>	depozice
	reference	>	dereference
	reistický	>	dereistický
+	rusifikace	>	derusifikace
	artikulace	>	desartikulace
+	segregační	>	desegregační
	elekce	>	deselekce
	senzibilizační	>	desenzibilizační
	senzibilátor	>	desenzibilátor
	etnický	>	desetnický
	setník	>	desetník
+	iluse	>	desiluse
+	iluze	>	desiluze
+	infekce	>	desinfekce
	infektor	>	desinfektor
+	informovat	>	desinformovat
	ska	>	deska
	skovka	>	deskovka
+	organisace	>	desorganisace
+	organisovat	>	desorganisovat
+	organisátor	>	desorganisátor
	sorpce	>	desorpce
	stabilita	>	destabilita
+	substantivní	>	desubstantivní
	tence	>	detence
	tense	>	detense
	tenze	>	detenze
	terminovat	>	determinovat
	terminátor	>	determinátor
	termální	>	determální
	visový	>	devisový
	vízový	>	devízový
	agregační	>	dezagregační
	aktivizační	>	dezaktivizační
+	iluze	>	deziluze
+	infekce	>	dezinfekce
	infektor	>	dezinfektor
	inflační	>	dezinflační
+	odorant	>	dezodorant
	šifrant	>	dešifrant
	asembler	>	disasembler
	co	>	disco
+	funkce	>	disfunkce
	honorace	>	dishonorace
	kant	>	diskant
+	kogenerace	>	diskogenerace
	kolekce	>	diskolekce
+	komfort	>	diskomfort
+	kontinuita	>	diskontinuita
+	kontinuální	>	diskontinuální
+	kontovat	>	diskontovat
+	koprodukce	>	diskoprodukce
	kování	>	diskování
+	kreditovat	>	diskreditovat
	kurs	>	diskurs
	kurz	>	diskurz
	kurzívní	>	diskurzívní
	kuse	>	diskuse
	parátní	>	disparátní
	paš	>	dispaš
	pense	>	dispense
	penze	>	dispenze
	posice	>	disposice
	posiční	>	disposiční
	pozitiv	>	dispozitiv
	pozitivní	>	dispozitivní
	proporce	>	disproporce
	proporcionální	>	disproporcionální
	putovat	>	disputovat
	tenze	>	distenze
	tonický	>	distonický
	torse	>	distorse
	torze	>	distorze
	torzní	>	distorzní
	trakce	>	distrakce
	trofie	>	distrofie
	ážio	>	disážio
+	archívovávat	>	doarchívovávat
+	automatisovat	>	doautomatisovat
+	bahňovat	>	dobahňovat
+	brodit	>	dobrodit
	bytný	>	dobytný
	cela	>	docela
+	censurovat	>	docensurovat
	cent	>	docent
+	centralisovat	>	docentralisovat
	ch	>	doch
+	chlórovávat	>	dochlórovávat
	chov	>	dochov
	chuť	>	dochuť
+	decentralisovat	>	dodecentralisovat
+	diversifikovat	>	dodiversifikovat
	dneska	>	dodneska
	do	>	dodo
	držka	>	dodržka
+	generalisovat	>	dogeneralisovat
	hláška	>	dohláška
+	hlédat	>	dohlédat
	hmat	>	dohmat
+	inicialisovat	>	doinicialisovat
+	jodovávat	>	dojodovávat
+	kadit	>	dokadit
	kazatel	>	dokazatel
+	kdy	>	dokdy
+	klimatisovat	>	doklimatisovat
+	kládat	>	dokládat
+	konsumovat	>	dokonsumovat
	krmě	>	dokrmě
+	krojit	>	dokrojit
	kup	>	dokup
+	lapovat	>	dolapovat
	lem	>	dolem
+	lesnit	>	dolesnit
	listopadový	>	dolistopadový
+	líhat	>	dolíhat
	manický	>	domanický
	marodka	>	domarodka
	minium	>	dominium
	minus	>	dominus
+	mobilisovat	>	domobilisovat
+	mykat	>	domykat
	mák	>	domák
	měrka	>	doměrka
+	nakládat	>	donakládat
+	normalisovat	>	donormalisovat
	nosnost	>	donosnost
	nosný	>	donosný
	osídlenec	>	doosídlenec
	pejsek	>	dopejsek
	pomoc	>	dopomoc
+	posavad	>	doposavad
+	posavadní	>	doposavadní
	posílka	>	doposílka
	počet	>	dopočet
+	precisovat	>	doprecisovat
	prostřed	>	doprostřed
+	provodit	>	doprovodit
	písek	>	dopísek
	převratový	>	dopřevratový
+	resonovat	>	doresonovat
	revoluční	>	dorevoluční
	ruda	>	doruda
+	růžova	>	dorůžova
+	scannovávat	>	doscannovávat
+	sebezahleděnost	>	dosebezahleděnost
+	sedat	>	dosedat
+	signalisovat	>	dosignalisovat
+	skannovávat	>	doskannovávat
+	skanovávat	>	doskanovávat
+	skennovávat	>	doskennovávat
+	skenovávat	>	doskenovávat
	sled	>	dosled
+	slýchat	>	doslýchat
	smrtně	>	dosmrtně
+	spodu	>	dospodu
+	stabilisovat	>	dostabilisovat
+	stoupit	>	dostoupit
+	strukturalisovat	>	dostrukturalisovat
+	stárnout	>	dostárnout
+	střihat	>	dostřihat
	střik	>	dostřik
+	stříhnout	>	dostříhnout
	sud	>	dosud
	svit	>	dosvit
+	synchronisovat	>	dosynchronisovat
+	systematisovat	>	dosystematisovat
+	systemisovat	>	dosystemisovat
	tah	>	dotah
	tazatel	>	dotazatel
+	teď	>	doteď
	tuha	>	dotuha
	tázaný	>	dotázaný
	tížení	>	dotížení
	týkat	>	dotýkat
+	umazat	>	doumazat
+	valorisovat	>	dovalorisovat
+	vaselinovat	>	dovaselinovat
+	vitaminisovat	>	dovitaminisovat
+	vlíknout	>	dovlíknout
	volba	>	dovolba
+	vopravit	>	dovopravit
	vozník	>	dovozník
	vrchní	>	dovrchní
+	vulkanisovat	>	dovulkanisovat
+	vyšívat	>	dovyšívat
+	víjet	>	dovíjet
	výběr	>	dovýběr
	yen	>	doyen
	zadu	>	dozadu
	zor	>	dozor
	zpěv	>	dozpěv
	zvuk	>	dozvuk
	úprava	>	doúprava
+	čmuchat	>	dočmuchat
+	špekovávat	>	došpekovávat
+	šporovávat	>	došporovávat
+	špórovávat	>	došpórovávat
	choďák	>	důchoďák
	raz	>	důraz
	sledný	>	důsledný
	stojný	>	důstojný
	vodovka	>	důvodovka
+	acidita	>	hyperacidita
+	aditivita	>	hyperaditivita
+	aktivní	>	hyperaktivní
+	bohatý	>	hyperbohatý
+	bola	>	hyperbola
+	citlivý	>	hypercitlivý
+	dentice	>	hyperdentice
+	energie	>	hyperenergie
+	estrogenní	>	hyperestrogenní
+	extenze	>	hyperextenze
+	fokální	>	hyperfokální
+	formát	>	hyperformát
+	fragment	>	hyperfragment
+	funkce	>	hyperfunkce
+	glykemie	>	hyperglykemie
+	glykémie	>	hyperglykémie
+	hydratovaný	>	hyperhydratovaný
+	imunní	>	hyperimunní
+	inflace	>	hyperinflace
+	jemný	>	hyperjemný
+	jádro	>	hyperjádro
+	kanál	>	hyperkanál
+	kinetický	>	hyperkinetický
+	knihovna	>	hyperknihovna
+	koagulační	>	hyperkoagulační
+	komplexní	>	hyperkomplexní
+	konkurence	>	hyperkonkurence
+	konstrukce	>	hyperkonstrukce
+	korektní	>	hyperkorektní
+	kostka	>	hyperkostka
+	koule	>	hyperkoule
+	kriticismus	>	hyperkriticismus
+	kritický	>	hyperkritický
+	krychle	>	hyperkrychle
+	kyfóza	>	hyperkyfóza
+	link	>	hyperlink
+	linkování	>	hyperlinkování
+	loajální	>	hyperloajální
+	lordóza	>	hyperlordóza
+	mangan	>	hypermangan
+	market	>	hypermarket
+	mediální	>	hypermediální
+	miniaturizovat	>	hyperminiaturizovat
+	moderní	>	hypermoderní
+	morfóza	>	hypermorfóza
+	multimediální	>	hypermultimediální
+	médium	>	hypermédium
+	nova	>	hypernova
+	ochranářský	>	hyperochranářský
+	parazit	>	hyperparazit
+	parazitismus	>	hyperparazitismus
+	pohon	>	hyperpohon
+	politika	>	hyperpolitika
+	produkce	>	hyperprodukce
+	prostor	>	hyperprostor
+	realismus	>	hyperrealismus
+	realizmus	>	hyperrealizmus
+	reálný	>	hyperreálný
+	sekrece	>	hypersekrece
+	senzitivní	>	hypersenzitivní
+	sexuální	>	hypersexuální
+	sport	>	hypersport
+	sten	>	hypersten
+	stimulační	>	hyperstimulační
+	studio	>	hyperstudio
+	syntax	>	hypersyntax
+	tense	>	hypertense
+	tenze	>	hypertenze
+	termie	>	hypertermie
+	text	>	hypertext
+	variabilní	>	hypervariabilní
+	ventilovat	>	hyperventilovat
+	vlna	>	hypervlna
+	záležitost	>	hyperzáležitost
	akcept	>	koakcept
	akvizice	>	koakvizice
	ala	>	koala
	bos	>	kobos
	chat	>	kochat
	dominantní	>	kodominantní
	don	>	kodon
	drcat	>	kodrcat
	ediční	>	koediční
	evoluce	>	koevoluce
	existence	>	koexistence
	ferment	>	koferment
	humulon	>	kohumulon
	hyponymum	>	kohyponymum
	keš	>	kokeš
	kos	>	kokos
	kosák	>	kokosák
	kota	>	kokota
	lekce	>	kolekce
	lesák	>	kolesák
	lineární	>	kolineární
	lista	>	kolista
	lokace	>	kolokace
	los	>	kolos
	lupulon	>	kolupulon
	luvizemě	>	koluvizemě
	líbat	>	kolíbat
	lísat	>	kolísat
	meta	>	kometa
	mihat	>	komihat
	mise	>	komise
	misionář	>	komisionář
	mita	>	komita
	moce	>	komoce
	monomer	>	komonomer
	mora	>	komora
	mornost	>	komornost
	morný	>	komorný
	mutovat	>	komutovat
	míhat	>	komíhat
	nativní	>	konativní
	cedovat	>	koncedovat
	celebrant	>	koncelebrant
	census	>	koncensus
	centrický	>	koncentrický
	centrovat	>	koncentrovat
	cese	>	koncese
	ciliární	>	konciliární
	dikce	>	kondikce
	dolovat	>	kondolovat
	dom	>	kondom
	dominantní	>	kondominantní
	dominium	>	kondominium
	federální	>	konfederální
	figurovat	>	konfigurovat
	fokální	>	konfokální
	fraternita	>	konfraternita
	frontovat	>	konfrontovat
	fúze	>	konfúze
	fúzní	>	konfúzní
	genitální	>	kongenitální
	geniální	>	kongeniální
	gesce	>	kongesce
	kurs	>	konkurs
	kurz	>	konkurz
	opička	>	konopička
	opí	>	konopí
	notovat	>	konotovat
	rád	>	konrád
	sekvence	>	konsekvence
	senior	>	konsenior
	sensus	>	konsensus
	senzuální	>	konsenzuální
	signatář	>	konsignatář
	stance	>	konstance
	statovat	>	konstatovat
	sumace	>	konsumace
	sumovat	>	konsumovat
	takt	>	kontakt
	text	>	kontext
	textuální	>	kontextuální
	admirál	>	kontraadmirál
	alt	>	kontraalt
	argument	>	kontraargument
	band	>	kontraband
	bas	>	kontrabas
	cval	>	kontracval
	dikce	>	kontradikce
	tradičnost	>	kontradičnost
	fagot	>	kontrafagot
	faleš	>	kontrafaleš
	indikovat	>	kontraindikovat
+	induktivní	>	kontrainduktivní
+	koaliční	>	kontrakoaliční
	trakt	>	kontrakt
	kultura	>	kontrakultura
	marka	>	kontramarka
	matice	>	kontramatice
	matka	>	kontramatka
	post	>	kontrapost
+	pozice	>	kontrapozice
+	pořádanost	>	kontrapořádanost
+	produktivní	>	kontraproduktivní
+	propaganda	>	kontrapropaganda
	pulsace	>	kontrapulsace
	punkt	>	kontrapunkt
	reliéf	>	kontrareliéf
+	revoluce	>	kontrarevoluce
+	rozvědka	>	kontrarozvědka
+	signovat	>	kontrasignovat
	strategie	>	kontrastrategie
	tanec	>	kontratanec
	tenor	>	kontratenor
	variantní	>	kontravariantní
	vzorek	>	kontravzorek
	úder	>	kontraúder
+	špionáž	>	kontrašpionáž
	žaloba	>	kontražaloba
	turista	>	konturista
	tuze	>	kontuze
	tuš	>	kontuš
	varieta	>	konvarieta
	vergence	>	konvergence
	verse	>	konverse
	verze	>	konverze
	voj	>	konvoj
	vokace	>	konvokace
	četina	>	končetina
	operativa	>	kooperativa
	operátor	>	kooperátor
	pat	>	kopat
	pec	>	kopec
	pilot	>	kopilot
	pinský	>	kopinský
	pista	>	kopista
	pit	>	kopit
	polyadiční	>	kopolyadiční
	polykondenzát	>	kopolykondenzát
	polymer	>	kopolymer
	pula	>	kopula
	pí	>	kopí
	referent	>	koreferent
	referenční	>	koreferenční
	referát	>	koreferát
	regent	>	koregent
	rekce	>	korekce
	repetice	>	korepetice
	repetitor	>	korepetitor
	repetovat	>	korepetovat
	rovnice	>	korovnice
	runa	>	koruna
	smeťák	>	kosmeťák
	smolit	>	kosmolit
	tonizace	>	kotonizace
	turn	>	koturn
	valenční	>	kovalenční
	variance	>	kovariance
	vrkot	>	kovrkot
	ňadra	>	koňadra
	šár	>	košár
	žák	>	kožák
	africký	>	meziafrický
	agenturní	>	meziagenturní
	akcionářský	>	meziakcionářský
	americký	>	meziamerický
	aplikační	>	meziaplikační
	arabský	>	meziarabský
	archív	>	meziarchív
	atomový	>	meziatomový
	bankovní	>	mezibankovní
	bilance	>	mezibilance
	blokový	>	meziblokový
	buněčný	>	mezibuněčný
	bytový	>	mezibytový
	bázový	>	mezibázový
	běh	>	meziběh
	celní	>	mezicelní
	chladič	>	mezichladič
	chlazení	>	mezichlazení
	civilizační	>	mezicivilizační
	církevní	>	mezicírkevní
	dech	>	mezidech
	denní	>	mezidenní
	deskový	>	mezideskový
	disciplinární	>	mezidisciplinární
	dodavatel	>	mezidodavatel
	druhový	>	mezidruhový
	družicový	>	mezidružicový
	dveřní	>	mezidveřní
	etapa	>	mezietapa
	etnický	>	mezietnický
	fakultní	>	mezifakultní
	firemní	>	mezifiremní
	forma	>	meziforma
	frekvence	>	mezifrekvence
	fáze	>	mezifáze
	galaktický	>	mezigalaktický
	generace	>	mezigenerace
	herní	>	meziherní
	hodnota	>	mezihodnota
	horský	>	mezihorský
	hospodářský	>	mezihospodářský
	hostitel	>	mezihostitel
	hra	>	mezihra
	hraniční	>	mezihraniční
	hrudí	>	mezihrudí
	hvězdný	>	mezihvězdný
	imperialistický	>	meziimperialistický
	indosant	>	meziindosant
	institucionální	>	meziinstitucionální
	jaderný	>	mezijaderný
	jazyk	>	mezijazyk
	jízda	>	mezijízda
	kampaňový	>	mezikampaňový
	kancelářský	>	mezikancelářský
	kapitolka	>	mezikapitolka
	kaplový	>	mezikaplový
	klanový	>	meziklanový
	klubový	>	meziklubový
	kmenový	>	mezikmenový
	knihovní	>	meziknihovní
	kolo	>	mezikolo
	komise	>	mezikomise
	komorový	>	mezikomorový
	konfesijní	>	mezikonfesijní
	kontinentální	>	mezikontinentální
	korejský	>	mezikorejský
	kostní	>	mezikostní
	krajový	>	mezikrajový
	krajský	>	mezikrajský
	krok	>	mezikrok
	kroužek	>	mezikroužek
	kruhový	>	mezikruhový
	král	>	mezikrál
	ksicht	>	meziksicht
	kulturní	>	mezikulturní
	kus	>	mezikus
	kód	>	mezikód
	laboratorní	>	mezilaboratorní
	lak	>	mezilak
	ledový	>	meziledový
	lehlý	>	mezilehlý
	letištní	>	meziletištní
	licenční	>	mezilicenční
	lidský	>	mezilidský
	ligový	>	meziligový
	liniový	>	meziliniový
	literární	>	meziliterární
