dominikánka	BATCH-1		dominik án ka
branka	BATCH-2	N	bran ka	
jízdenka	BATCH-2	N	jízd en ka	
myšlenka	BATCH-2	N	myšl enka	
mapka	BATCH-2	N	map ka	
Župka	BATCH-1		Žup k a
ploténkářka	BATCH-1		plotén k ář k a
sbírka	BATCH-2	N	s bír ka	
šířka	BATCH-2	N	šíř k a	
veleinkvizitorka	BATCH-1		vele inkviz it or k a
audiopáska	BATCH-1		audio pás k a
češka	BATCH-2	N	češka	???
deska	BATCH-2	N	deska	
Krutská	BATCH-1		Krut sk á
hruška	BATCH-2	N	hruška	
Žižlavská	BATCH-1		Žižlav sk á
Moťovská	BATCH-1		Moť ovsk á
Hubatka	BATCH-1		Hub at k a
látka	BATCH-2	N	látka	
památka	BATCH-2	N	památ ka	
matka	BATCH-2	N	matk a	
jitka	BATCH-2	N	jitka	
desítka	BATCH-2	N	desít ka	
jednotka	BATCH-2	N	jednotka	???
smrtka	BATCH-2	N	s mr tka	
částka	BATCH-2	N	část ka	
Šťástka	BATCH-1		Šťást k a
prvoligistka	BATCH-1		prv o lig ist k a
cyklistka	BATCH-1		cykl ist k a
kanoistka	BATCH-1		kano ist k a
špatnůstka	BATCH-1		špatn ůst k a
mouka	BATCH-2	N	mouk a	
ruka	BATCH-2	N	ruk a	
ohlávka	BATCH-2	N	o hláv k a	
nechápavka	BATCH-1		ne cháp a v k a
rychloucpávka	BATCH-1		rychl o u cp á vk a
videonahrávka	BATCH-2	N	video na hrá v ka	
pohovka	BATCH-2	N	po hov ka	
Klenovka	BATCH-1		Klen ov k a
žárovka	BATCH-2	N	žár ov k a	
zubrovka	BATCH-1		zubr ov k a
obrazovka	BATCH-2	N	ob raz ov ka	
položka	BATCH-2	N	po lož ka	
tužka	BATCH-2	N	tuž ka	
šála	BATCH-2	N	šál a	
Korbela	BATCH-1		Korbel a
včela	BATCH-2	N	včel a	
zcela	BATCH-2	D	z cel a	
pupila	BATCH-1		pupil a
ella	BATCH-2	N	ella	
škola	BATCH-2	N	škol a	
kontrola	BATCH-2	N	kontrol a	
perla	BATCH-2	N	perl a	
gaula	BATCH-2	N	gaula	
makromolekula	BATCH-2	N	makro molekula	
trula	BATCH-1		trul a
uršula	BATCH-2	N	uršul a	
Buttula	BATCH-1		Buttul a
reklama	BATCH-2	N	reklam a	
noema	BATCH-1		noem a
téma	BATCH-2	N	téma	
vzpříma	BATCH-2	D	vz přím a	
firma	BATCH-2	N	firm a	
hana	BATCH-2	N	han a	
adriana	BATCH-2	N	adriana	
strana	BATCH-2	N	stran a	
ivana	BATCH-2	N	ivana	
učebna	BATCH-2	N	uč ebn a	
poradna	BATCH-2	N	po rad n a	
scéna	BATCH-2	N	scén a	
proměna	BATCH-2	N	pro měn a	
směna	BATCH-2	N	s měn a	
prodloužená	BATCH-1		pro dlouž en á
žena	BATCH-2	N	žen a	
Cigna	BATCH-1		Cign a
základina	BATCH-1		zá klad in a
edina	BATCH-2	N	edina	
hodina	BATCH-2	N	hodina	
rodina	BATCH-2	N	rod in a	
halina	BATCH-2	N	halina	
ulehlina	BATCH-1		u leh l in a
hlína	BATCH-2	N	hlín a	
rostlina	BATCH-2	N	rost lin a	
omrzlina	BATCH-2	N	o mrz lin a	
opričnina	BATCH-1		opričn in a
kateřina	BATCH-2	N	kateřina	
menšina	BATCH-2	N	menš in a	
gilotina	BATCH-2	N	gilotina	
ruština	BATCH-2	N	ruš tin a	
mýtina	BATCH-2	N	mýt ina	
potravina	BATCH-2	N	po trav ina	
plavkovina	BATCH-1		plav k ovin a
rovina	BATCH-2	N	rovin a	
svítilna	BATCH-2	N	svít iln a	
přípona	BATCH-2	N	pří pon a	
železárna	BATCH-2	N	želez árn a	
mučírna	BATCH-2	N	muč írn a	
koruna	BATCH-2	N	korun a	
zrovna	BATCH-2	D	z rovn a	
střižna	BATCH-2	N	střiž na	
možná	BATCH-2	D	mož ná	
Anthozoa	BATCH-1		Anthozo a
evropa	BATCH-2	N	evrop a	
pára	BATCH-2	N	pár a	
sara	BATCH-2	N	sara	
dcera	BATCH-2	N	dcera	
kariéra	BATCH-2	N	kariéra	
kamera	BATCH-2	N	kamera	
nevěra	BATCH-2	N	ne věr a	
jiskra	BATCH-2	N	jiskr a	
Churriguerra	BATCH-1		Churriguerr a
petra	BATCH-2	N	petra	
zítra	BATCH-2	D	zítra	
Nátjašástra	BATCH-1		Nátjašástr a
sestra	BATCH-2	N	sestr a	
kostra	BATCH-2	N	kost ra	
struktura	BATCH-2	N	struktur a	
trasa	BATCH-2	N	tras a	
kapsa	BATCH-2	N	kaps a	
husa	BATCH-2	N	husa	
Bavsa	BATCH-1		Bavs a
vrata	BATCH-2	N	vrat a	
četa	BATCH-2	N	čet a	
cigareta	BATCH-2	N	cigaret a	
Cucurbita	BATCH-1		Cucurbit a
realita	BATCH-2	N	real ita	
flexibilita	BATCH-2	N	flexibilit a	
jezuita	BATCH-2	N	jezuit a	
univerzita	BATCH-2	N	univerzita	
projekta	BATCH-2	N	projekta	
varianta	BATCH-2	N	varianta	???
jednota	BATCH-2	N	jedn ot a	
hodnota	BATCH-2	N	hod not a	
jistota	BATCH-2	N	jist ota	
prostota	BATCH-2	N	prostota	
puberta	BATCH-2	N	puberta	
cesta	BATCH-2	N	cest a	
turista	BATCH-2	N	turista	
spousta	BATCH-2	N	spoust a	
ústa	BATCH-2	N	úst a	
Madoqua	BATCH-1		Madoqua
zábava	BATCH-2	N	zá bav a	
Lukava	BATCH-1		Luk av a
Bobrava	BATCH-1		Bobrav a
kráva	BATCH-2	N	kráv a	
příprava	BATCH-2	N	pří prav a	
ostrava	BATCH-2	N	ostrav a	
Ryšavá	BATCH-1		Ryš av á
představa	BATCH-2	N	před sta v a	
eva	BATCH-2	N	eva	
sleva	BATCH-2	N	s lev a	
moskva	BATCH-2	N	moskva	
Valbusaová	BATCH-1		Valbusa ov á
kubcová	BATCH-2	N	kubc ov á	
Nosticová	BATCH-1		Nostic ov á
Streisandová	BATCH-1		Streisand ov á
budova	BATCH-2	N	bud ova	
Paigeová	BATCH-1		Paige ov á
Ryschichová	BATCH-1		Ryschich ov á
Samardzichová	BATCH-1		Samardzich ov á
Aldworthová	BATCH-1		Aldworth ov á
Lesňáková	BATCH-1		Les ň ák ov á
Blažeková	BATCH-1		Blaž ek ov á
Ferulíková	BATCH-1		Ferul ík ov á
Hutníková	BATCH-1		Hut ník ov á
Věžníková	BATCH-1		Věž ník ov á
Škorpíková	BATCH-1		Škorp ík ov á
Litvíková	BATCH-1		Litv ík ov á
Durajková	BATCH-1		Durajk ov á
Jampílková	BATCH-1		Jampíl k ov á
Hromková	BATCH-1		Hrom k ov á
Koubínková	BATCH-1		Koub ínk ov á
Dunková	BATCH-1		Dun k ov á
Oriešková	BATCH-1		Orieš k ov á
Zoubelová	BATCH-1		Zoubel ov á
Šteglová	BATCH-1		Štegl ov á
bellová	BATCH-2	N	bellová	
McConnellová	BATCH-1		Mc Connell ov á
Zellová	BATCH-1		Zell ov á
krylová	BATCH-2	N	kryl ov á	
Križmová	BATCH-1		Křižm ov á
obnova	BATCH-2	N	ob nov a	
penová	BATCH-2	N	pen ov á	
supernova	BATCH-2	N	super nova	
znova	BATCH-2	D	znova	
Fišarová	BATCH-1		Fišar ov á
Mühlerová	BATCH-1		Mühler ov á
geislerová	BATCH-2	N	geisler ov á	
Gloserová	BATCH-1		Gloser ov á
Juhasová	BATCH-1		Juhas ov á
Stilesová	BATCH-1		Stiles ov á
Kieransová	BATCH-1		Kierans ov á
Lepšová	BATCH-1		Lepš ov á
Miliusová	BATCH-1		Milius ov á
Tabartová	BATCH-1		Tabart ov á
Goepfertová	BATCH-1		Goepfert ov á
bitva	BATCH-2	N	bi tva	???
vrstva	BATCH-2	N	vrstv a	
Gaza	BATCH-1		Gaz a
tuberkulóza	BATCH-2	N	tuberkulóza	
neuróza	BATCH-2	N	neuróz a	
palyza	BATCH-2	N	palyza	
saab	BATCH-2	N	saab	
--------------------	BATCH-2			
chléb	BATCH-2	N	chléb	
klub	BATCH-2	N	klub	
zub	BATCH-2	N	zub	
pohyb	BATCH-2	N	po hyb	
Zobač	BATCH-1		Zob a č
posluchač	BATCH-2	N	po sluch ač	
Sagnac	BATCH-1		Sagnac
upínač	BATCH-1		u pín a č
hráč	BATCH-2	N	hrá č	
střelec	BATCH-2	N	střel ec	
Cibulec	BATCH-1		Cibul ec
rámec	BATCH-2	N	rám ec	
meč	BATCH-2	N	meč	
šrumec	BATCH-2	N	šrumec	
slepenec	BATCH-2	N	s lep en ec	
zločinec	BATCH-2	N	zlo čin ec	
jedinec	BATCH-2	N	jedin ec	
konec	BATCH-2	N	konec	
jablonec	BATCH-2	N	jablonec	
herec	BATCH-2	N	her ec	
čtverec	BATCH-2	N	čtver ec	
živec	BATCH-2	N	ži vec	???
Sokolovec	BATCH-1		Sokol ov ec
Karachánovec	BATCH-1		Karachán ov ec
mřížovec	BATCH-1		mříž ov ec
švec	BATCH-2	N	š vec	
věc	BATCH-2	N	věc	
Katrič	BATCH-1		Katrič
měsíc	BATCH-2	N	měsíc	
tisíc	BATCH-2	N	tisíc	
Krumholc	BATCH-1		Krumholc
nemoc	BATCH-2	N	ne moc	
proč	BATCH-2	D	proč	
kouč	BATCH-2	N	kouč	
olomouc	BATCH-2	N	olomouc	
pryč	BATCH-2	N	pryč	
cad	BATCH-2	N	cad	???
překlad	BATCH-2	N	pře klad	
například	BATCH-2	D	na pří klad	
příklad	BATCH-2	N	pří klad	
předpoklad	BATCH-2	N	před po klad	
nad	BATCH-2	A	nad	
ipad	BATCH-2	N	ipad	
případ	BATCH-2	N	pří pad	
rád	BATCH-2	D	rád	
pohled	BATCH-2	N	po hled	
hned	BATCH-2	D	hned	
uprostřed	BATCH-2	D	u pro střed	
teď	BATCH-2	D	teď	
odpověď	BATCH-2	N	od po věď	
klid	BATCH-2	N	klid	
android	BATCH-2	N	android	
žid	BATCH-2	N	žid	
Island	BATCH-1		Island
Neuland	BATCH-1		Neuland
fond	BATCH-2	N	fond	
bod	BATCH-2	N	bod	
záchod	BATCH-2	N	zá chod	
schod	BATCH-2	N	s chod	
od	BATCH-2	A	od	???
pod	BATCH-2	A	pod	
porod	BATCH-2	N	po rod	
návod	BATCH-2	N	ná vod	
obvod	BATCH-2	N	ob vod	
důvod	BATCH-2	N	dů vod	
steward	BATCH-2	N	steward	
Eskifjord	BATCH-1		Eskifjord
rekord	BATCH-2	N	rekord	
Slabihoud	BATCH-1		Slabihoud
proud	BATCH-2	N	proud	
osud	BATCH-2	N	o sud	
dlouhodobě	BATCH-2	D	dlouh o dob ě	
třízubě	BATCH-1		tř í zub ě
likvidace	BATCH-2	N	likvid ace	
instalace	BATCH-2	N	in stal ace	
regulace	BATCH-2	N	regul ace	
informace	BATCH-2	N	in form ace	
generace	BATCH-2	N	gener ace	
operace	BATCH-2	N	oper ace	
práce	BATCH-2	N	práce	
reprezentace	BATCH-2	N	re prezent ace	
situace	BATCH-2	N	situace	
inovace	BATCH-2	N	inov ace	
realizace	BATCH-2	N	real izace	???
výrobce	BATCH-2	N	vý rob ce	
srdce	BATCH-2	N	srdc e	
tradice	BATCH-2	N	tradic e	
velice	BATCH-2	D	vel ic e	
ulice	BATCH-2	N	ulic e	
stanice	BATCH-2	N	sta nice	
Hubenice	BATCH-1		Hub en ic e
soukenice	BATCH-1		souk en ic e
stupnice	BATCH-2	N	stup n ice	
vesnice	BATCH-2	N	ves nice	???
setnice	BATCH-1		set ni c e
Patrice	BATCH-1		Patric e
sice	BATCH-2	D	sice	
částice	BATCH-2	N	část ic e	
lavice	BATCH-2	N	lav ic e	
borovice	BATCH-2	N	bor ov ic e	
Černýšovice	BATCH-1		Čern ýš ov ic e
dvojče	BATCH-2	N	dvoj če	
akce	BATCH-2	N	akc e	
projekce	BATCH-2	N	projekce	
sankce	BATCH-2	N	sankce	
funkce	BATCH-2	N	funkc e	
konstrukce	BATCH-2	N	kon struk ce	
zájemce	BATCH-2	N	zá jem ce	
finance	BATCH-2	N	financ e	
licence	BATCH-2	N	licence	
tendence	BATCH-2	N	tendence	
polyvalence	BATCH-1		poly valenc e
kompetence	BATCH-2	N	kompetenc e	
dokonce	BATCH-2	D	do konc e	
zástupce	BATCH-2	N	zá stup ce	
děvče	BATCH-2	N	děv če	
Chlívce	BATCH-1		Chlív c e
pohromadě	BATCH-2	D	po hromad ě	
garde	BATCH-2	N	garde	
všude	BATCH-2	D	všude	
pozdě	BATCH-2	D	pozd ě	
Krohe	BATCH-1		Krohe
propodruhé	BATCH-1		pro po druh é
policie	BATCH-2	N	policie	
akcie	BATCH-2	N	akcie	
elektroencefalografie	BATCH-1		elektr o encefal o graf i e
kinematografie	BATCH-2	N	kinemat o graf ie	
legie	BATCH-2	N	legie	
strategie	BATCH-2	N	strategie	
metodologie	BATCH-2	N	metod o log ie	
adenotomie	BATCH-2	N	adenotomie	???
británie	BATCH-2	N	británie	
annie	BATCH-2	N	annie	
olympie	BATCH-2	N	olympie	
galerie	BATCH-2	N	galer ie	
také	BATCH-2	D	také	
dále	BATCH-2	D	dále	
dokonale	BATCH-2	D	do kon al e	
stále	BATCH-2	D	stá l e	
bible	BATCH-2	N	bibl e	
podle	BATCH-2	D	po dle	
náhle	BATCH-2	D	náhl e	
tamhle	BATCH-2	D	tam hle	
přituhle	BATCH-1		při tuh l e
chvíle	BATCH-2	N	chvíl e	
vztekle	BATCH-2	D	vz tek l e	
obvykle	BATCH-1		ob vyk l e
zadřímle	BATCH-1		za dřím l e
dole	BATCH-2	D	dol e	
role	BATCH-2	N	role	
cibule	BATCH-2	N	cibul e	
vůle	BATCH-2	N	vůl e	
vyžle	BATCH-2	N	vyžle	
země	BATCH-2	N	zem ě	
zřejmě	BATCH-2	D	zř ejm ě	
zvadaně	BATCH-1		z vad a n ě
zešlehaně	BATCH-1		ze šleh a n ě
stejkaně	BATCH-1		s tejk a n ě
zachrápaně	BATCH-1		za chráp a n ě
vechvátaně	BATCH-1		ve chvát a n ě
zmetaně	BATCH-1		z met a n ě
deptaně	BATCH-1		dept a n ě
odškrabávaně	BATCH-1		od škrab á v a n ě
rozpodávaně	BATCH-1		roz po d á v a n ě
zaslýchávaně	BATCH-1		za slých á v a n ě
vykulhávaně	BATCH-1		vy kulh á v a n ě
odstříkávaně	BATCH-1		od střík á v a n ě
nažbleptávaně	BATCH-1		na žblept á v a n ě
zavlačovávaně	BATCH-1		za vlač ová v a n ě
zkrvácovávaně	BATCH-1		z krv ác ová v a n ě
posvěcovávaně	BATCH-1		po svěc ová v a n ě
přerazítkovávaně	BATCH-1		pře raz í tk ová v a n ě
znovunastolovávaně	BATCH-1		znovu na stol ová v a n ě
zgalvanovávaně	BATCH-1		z galvan ová v a n ě
předeklarovávaně	BATCH-1		pře de klar ová v a n ě
zahmuřovávaně	BATCH-1		za hmuř ová v a n ě
zbarvovávaně	BATCH-1		z barv ová v a n ě
aprovizovávaně	BATCH-1		a pro viz ová v a n ě
vkluzovávaně	BATCH-1		v kluz ová v a n ě
obrábívaně	BATCH-1		ob ráb í v a n ě
zasklívaně	BATCH-1		za skl í v a n ě
uválcovaně	BATCH-1		u vál c ova n ě
strachovaně	BATCH-1		strach ova n ě
prostohovaně	BATCH-1		pro stoh ova n ě
kadmiovaně	BATCH-1		kadmi ova n ě
rámečkovaně	BATCH-1		rám eč k ova n ě
zhubičkovaně	BATCH-1		z hub ičk ova n ě
odsvazkovaně	BATCH-1		od s vaz k ova n ě
přimalovaně	BATCH-1		při mal ova n ě
šmoulovaně	BATCH-1		šmoul ova n ě
domapovaně	BATCH-1		do map ova n ě
vměšovaně	BATCH-1		v měš ova n ě
zbarokisovaně	BATCH-1		z barok isova n ě
zadrátovaně	BATCH-1		za drát ova n ě
obletovaně	BATCH-1		ob let ova n ě
odřazovaně	BATCH-1		od řaz ova n ě
ohražovaně	BATCH-1		o hraž ova n ě
kvantizovaně	BATCH-1		kvant izova n ě
zutrakvizovaně	BATCH-1		z utrakv izova n ě
pravděpodobně	BATCH-2	D	pravd ě podob n ě	
částečně	BATCH-2	D	část eč n ě	
skutečně	BATCH-2	D	skuteč n ě	
lokučně	BATCH-1		lokuč n ě
odpoledne	BATCH-2	N	od pole dne	
přechodně	BATCH-2	D	pře chod n ě	
hodně	BATCH-2	D	hod n ě	
přírodně	BATCH-2	D	pří rod n ě	
parasoudně	BATCH-1		para soud n ě
osudně	BATCH-2	D	osud n ě	
přeúhořeně	BATCH-1		pře úhoř e n ě
bratřeně	BATCH-1		bratř en ě
otevřeně	BATCH-2	D	ote vř en ě	
zrohovatěně	BATCH-1		z roh ovat ě n ě
dodiveně	BATCH-1		do div en ě
povoženě	BATCH-1		po vož en ě
stejně	BATCH-2	D	stejn ě	
kokálně	BATCH-1		kok ál n ě
šmrdlatelně	BATCH-1		šmrdl a teln ě
zoufávatelně	BATCH-1		zouf á v a teln ě
rozposlouchávatelně	BATCH-1		roz po slouch á v a teln ě
uzdvihávatelně	BATCH-1		u zdvih á v a teln ě
zatoulávatelně	BATCH-1		za toul á v a teln ě
okousávatelně	BATCH-1		o kous á v a teln ě
zakolotávatelně	BATCH-1		za kol ot á v a teln ě
přesévávatelně	BATCH-1		pře s é v á v a teln ě
zarajcovávatelně	BATCH-1		za rajc ová v a teln ě
zledovávatelně	BATCH-1		z led ová v a teln ě
centrifugovávatelně	BATCH-1		centr i fug ová v a teln ě
vtipkovávatelně	BATCH-1		vtip k ová v a teln ě
posilovávatelně	BATCH-1		po sil ová v a teln ě
šumovávatelně	BATCH-1		šum ová v a teln ě
galvanovávatelně	BATCH-1		galvan ová v a teln ě
doproviňovávatelně	BATCH-1		do pro viň ová v a teln ě
zacupovávatelně	BATCH-1		za cup ová v a teln ě
zašpárovávatelně	BATCH-1		za špár ová v a teln ě
zakademičťovávatelně	BATCH-1		z akadem ič ť ová v a teln ě
přeminiaturizovávatelně	BATCH-1		pře miniatur izová v a teln ě
trvávatelně	BATCH-1		trv á v a teln ě
tábořívatelně	BATCH-1		táboř í v a teln ě
zasvěcovatelně	BATCH-1		za svěc ova teln ě
zbrakovatelně	BATCH-1		z brak ova teln ě
zaočkovatelně	BATCH-1		za oč k ova teln ě
zaprognostikovatelně	BATCH-1		za pro gno st ik ova teln ě
vyhandrkovatelně	BATCH-1		vy handrk ova teln ě
zakřížkovatelně	BATCH-1		za kříž k ova teln ě
oflitrovatelně	BATCH-1		o flitr ova teln ě
odkmotrovatelně	BATCH-1		od kmotr ova teln ě
navypravovatelně	BATCH-1		na vy prav ova teln ě
přelézatelně	BATCH-1		pře léz a teln ě
přebásnitelně	BATCH-1		pře básn i teln ě
umařitelně	BATCH-1		u mař i teln ě
zvalašitelně	BATCH-1		z valaš i teln ě
mísitelně	BATCH-1		mís i teln ě
lopotitelně	BATCH-1		lopot i teln ě
křápnutelně	BATCH-1		křáp nu teln ě
volně	BATCH-2	D	vol n ě	
významně	BATCH-2	D	vý znam n ě	
dvojdenně	BATCH-1		dv oj den n ě
uštipně	BATCH-1		u štip n ě
postupně	BATCH-2	D	po stup n ě	
superúsporně	BATCH-1		super ú spor n ě
turné	BATCH-2	N	turné	
strašně	BATCH-2	D	straš n ě	
přesně	BATCH-2	D	přesn ě	
malátně	BATCH-1		malát n ě
špatně	BATCH-2	D	špatn ě	
málopočetně	BATCH-1		mál o po čet n ě
včetně	BATCH-2	D	v čet n ě	
arogantně	BATCH-2	D	arogantn ě	
jednotně	BATCH-2	D	jedn ot n ě	
vlastně	BATCH-2	D	vlast n ě	
šestnáctimístně	BATCH-1		šest náct i míst n ě
průmyslověprávně	BATCH-1		prů mysl ov ě práv n ě
chladnokrevně	BATCH-2	D	chladn o krev n ě	
vlivně	BATCH-1		v liv n ě
relativně	BATCH-2	D	relat ivn ě	
kurzovně	BATCH-1		kurz ovn ě
kuchyně	BATCH-2	N	kuchyn ě	
bohyně	BATCH-2	N	boh yně	
smíchotvorkyně	BATCH-1		smích o tvor kyn ě
převážně	BATCH-2	D	pře váž n ě	
běžně	BATCH-2	D	běž ně	
obtížně	BATCH-2	D	ob tíž n ě	
SkyEurope	BATCH-1		Sky Europe
dobře	BATCH-2	D	dobř e	
zvíře	BATCH-2	N	zvíř e	
Aurore	BATCH-1		Aurore
dvojhlase	BATCH-1		dv oj hlas e
třicetiosmiletě	BATCH-1		tř i cet i osm i let ě
dvěstěpadesátiletě	BATCH-1		dv ě st ě pa desát i let ě
určitě	BATCH-2	D	urč it ě	
dítě	BATCH-2	N	dít ě	
cívkovitě	BATCH-1		cív kovitě
náležitě	BATCH-1		ná lež it ě
ještě	BATCH-2	D	ještě	
útočiště	BATCH-2	N	ú toč išt ě	
rašeliniště	BATCH-1		rašelin išt ě
letiště	BATCH-2	N	let išt ě	
parkoviště	BATCH-2	N	park ov iště	
vřesoviště	BATCH-1		vřes ov išt ě
prostě	BATCH-2	D	prost ě	
zabuchnutě	BATCH-1		za buch nu t ě
dopnutě	BATCH-1		do p nu t ě
zdravě	BATCH-1		zdrav ě
právě	BATCH-2	D	práv ě	
vypočítavě	BATCH-1		vy po čít av ě
hnědozrzavě	BATCH-1		hněd o zrz av ě
lehkovznětlivě	BATCH-1		lehk o vz nět liv ě
záznamuchtivě	BATCH-1		zá znam u cht iv ě
koncově	BATCH-1		konc ov ě
petrolejově	BATCH-1		petrolej ov ě
vysílačkově	BATCH-1		vy síl ač k ov ě
jesličkově	BATCH-1		jesl ičk ov ě
vyjížďkově	BATCH-1		vy jížď k ov ě
žebérkově	BATCH-1		žebér k ov ě
kapavkově	BATCH-1		kap av k ov ě
dvojplánově	BATCH-1		dv oj plán ov ě
marihuanově	BATCH-1		marihuan ov ě
pilinově	BATCH-1		pil in ov ě
nově	BATCH-2	D	nov ě	
clonově	BATCH-1		clon ov ě
zvonově	BATCH-1		zvon ov ě
svítiplynově	BATCH-1		svít i plyn ov ě
stratosférově	BATCH-1		strat o sfér ov ě
fluorově	BATCH-1		fluor ov ě
pětadvaceticentimetrově	BATCH-1		pět a dva cet i centi metr ov ě
dvouapůlmetrově	BATCH-1		dv ou a půl metr ov ě
sametově	BATCH-1		samet ov ě
brízově	BATCH-1		bríz ov ě
vé	BATCH-2	N	vé	???
lowe	BATCH-2	N	lowe	
praxe	BATCH-2	N	praxe	
fototaxe	BATCH-1		fot o tax e
televize	BATCH-2	N	televize	
lze	BATCH-2	V	lze	
rekonverze	BATCH-1		re kon verz e
pouze	BATCH-2	D	pouz e	
Bransouze	BATCH-1		Bransouz e
Budiáf	BATCH-1		Budiáf
paragraf	BATCH-2	N	paragraf	
kontrareliéf	BATCH-1		kontra reliéf
josef	BATCH-2	N	josef	
Berhof	BATCH-1		Berhof
Brownrigg	BATCH-1		Brown rigg
Anlongveng	BATCH-1		Anlongveng
blog	BATCH-2	N	blog	
Nyberg	BATCH-1		Nyberg
vztah	BATCH-2	N	vz tah	
prach	BATCH-2	N	prach	
úspěch	BATCH-2	N	ú spě ch	
Bartoch	BATCH-1		Bartoch
povrch	BATCH-2	N	po vrch	
duch	BATCH-2	N	duch	
příběh	BATCH-2	N	pří běh	
sníh	BATCH-2	N	sníh	
trh	BATCH-2	N	trh	
parth	BATCH-2	N	parth	
neznabůh	BATCH-2	N	nezna bůh	
markrabí	BATCH-1		markrab í
přihlédací	BATCH-1		při hléd a c í
přiklekací	BATCH-1		při klek a c í
tiskací	BATCH-1		tisk a c í
přilínací	BATCH-1		při lín a c í
onačí	BATCH-1		onač í
nakapací	BATCH-1		na kap a c í
šplechtací	BATCH-1		šplecht a c í
zůstávací	BATCH-1		zůst áv a c í
vklopýtávací	BATCH-1		v klopýt á v a c í
zaněcovávací	BATCH-1		za něc ová v a c í
zeškareďovávací	BATCH-1		ze škareď ová v a c í
plechovávací	BATCH-1		plech ová v a c í
ocejchovávací	BATCH-1		o cejch ová v a c í
zahajduchovávací	BATCH-1		za hajduch ová v a c í
vychovávací	BATCH-1		vy chov á v a c í
ukojovávací	BATCH-1		u koj ová v a c í
přetitulkovávací	BATCH-1		pře titul k ová v a c í
sáňkovávací	BATCH-1		sáň k ová v a c í
zařemeslovávací	BATCH-1		za řemes l ová v a c í
zatravňovávací	BATCH-1		za trav ň ová v a c í
ignorovávací	BATCH-1		ignor ová v a c í
germanisovávací	BATCH-1		german isová v a c í
diskreditovávací	BATCH-1		dis kredit ová v a c í
sesazovávací	BATCH-1		se saz ová v a c í
senzitizovávací	BATCH-1		senz it izová v a c í
dooplozovávací	BATCH-1		do o ploz ová v a c í
doplácívací	BATCH-1		do plác í v a c í
třeštívací	BATCH-1		třešt í v a c í
skladovací	BATCH-2	A	s klad ovací	???
odháčkovací	BATCH-1		od háč k ova c í
stromečkovací	BATCH-1		strom eč k ova c í
hubičkovací	BATCH-1		hub ičk ova c í
vmilovací	BATCH-1		v mil ova c í
vyplemeňovací	BATCH-1		vy plemeň ova c í
dosamodefinovací	BATCH-1		do sam o de fin ova c í
vypárovací	BATCH-1		vy pár ova c í
besemerovací	BATCH-1		besemer ova c í
