ROOTWORD1	drsný	ýnsrd	drsn ý		
ROOTWORD1	důl	lůd	důl		
ROOTWORD1	dým	mýd	dým		
ROOTWORD1	edice	ecide	edic e		
ROOTWORD1	erós	sóre	erós		
ROOTWORD1	exportér	rétropxe	ex port ér		
ROOTWORD1	facka	akcaf	fack a		
ROOTWORD1	faktura	arutkaf	faktur a	fakt ur a	
ROOTWORD1	fašismus	sumsišaf	faš ism us		
ROOTWORD1	fet	tef	fet		
ROOTWORD1	figura	arugif	figur a		
ROOTWORD1	filtr	rtlif	filtr		
ROOTWORD1	fotit	titof	fot i t		
ROOTWORD1	fráze	ezárf	fráz e		
ROOTWORD1	fréza	azérf	fréz a		
ROOTWORD1	generovat	tavoreneg	gener ova t		
ROOTWORD1	germán	námreg	germán		
ROOTWORD1	gót	tóg	gót		
ROOTWORD1	gril	lirg	gril		
ROOTWORD1	hák	káh	hák		
ROOTWORD1	handl	ldnah	handl		
ROOTWORD1	hníst	tsính	hnís t		
ROOTWORD1	hnůj	jůnh	hnůj		
ROOTWORD1	hnus	sunh	hnus		
ROOTWORD1	hobl	lboh	hobl		
ROOTWORD1	holý	ýloh	hol ý		
ROOTWORD1	hopsat	taspoh	hops a t		
ROOTWORD1	hořký	ýkřoh	hořk ý		
ROOTWORD1	houpnout	tuonpuoh	houp nou t		
ROOTWORD1	housle	elsuoh	hous l e		
ROOTWORD1	hrana	anarh	hran a		
ROOTWORD1	hrb	brh	hrb		
ROOTWORD1	hrdý	ýdrh	hrd ý		
ROOTWORD1	hrnec	cenrh	hrnec	hrn ec	
ROOTWORD1	hrot	torh	hrot		
ROOTWORD1	inovovat	tavovoni	inov ova t		
ROOTWORD1	instrument	tnemurtsni	instrument		
ROOTWORD1	intrika	akirtni	intrik a		
ROOTWORD1	jas	saj	jas		
ROOTWORD1	jebat	tabej	jeb a t		
ROOTWORD1	ježek	kežej	jež ek		
ROOTWORD1	jitro	ortij	jitr o		
ROOTWORD1	jizva	avzij	jizv a		
ROOTWORD1	jod	doj	jod		
ROOTWORD1	juchat	tahcuj	juch a t		
ROOTWORD1	káča	ačák	káč a		
ROOTWORD1	kachel	lehcak	kachel		
ROOTWORD1	kadeř	ředak	kadeř		
ROOTWORD1	kalkul	luklak	kalkul		
ROOTWORD1	kapitála	alátipak	kapitál a		
ROOTWORD1	kartáč	čátrak	kartáč		
ROOTWORD1	katolík	kílotak	katolík		
ROOTWORD1	klasika	akisalk	klasik a		
ROOTWORD1	klih	hilk	klih		
ROOTWORD1	klika	akilk	klik a		
ROOTWORD1	klikat	takilk	klik a t		
ROOTWORD1	kmotr	rtomk	kmotr		
ROOTWORD1	kněz	zěnk	kněz		
ROOTWORD1	koleda	adelok	koled a		
ROOTWORD1	kolonie	einolok	kolon i e		
ROOTWORD1	komando	odnamok	komand o		
ROOTWORD1	kompost	tsopmok	kompost		
ROOTWORD1	komunikovat	tavokinumok	komun ik ova t		
ROOTWORD1	konfigurovat	tavorugifnok	kon figur ova t		
ROOTWORD1	konzerva	avreznok	kon zerv a		
ROOTWORD1	konzum	muznok	konzum		
ROOTWORD1	kopie	eipok	kopi e		
ROOTWORD1	kořen	neřok	kořen		
ROOTWORD1	kormidlo	oldimrok	kormidl o		
ROOTWORD1	kosa	asok	kos a		
ROOTWORD1	kostel	letsok	kostel		
ROOTWORD1	krabatý	ýtabark	krabat ý	hrb at ý	
ROOTWORD1	křemen	nemeřk	křem en		
ROOTWORD1	kriminál	lánimirk	kriminál		
ROOTWORD1	křivý	ýviřk	křiv ý		
ROOTWORD1	krojit	tijork	kroj i t		
ROOTWORD1	krystal	latsyrk	krystal		
ROOTWORD1	kudrna	anrduk	kudrn a		
ROOTWORD1	kůl	lůk	kůl		
ROOTWORD1	kult	tluk	kult		
ROOTWORD1	kůra	arůk	kůr a		
ROOTWORD1	kurva	avruk	kurv a		
ROOTWORD1	kužel	ležuk	kužel		
ROOTWORD1	lahoda	adohal	lahod a		
ROOTWORD1	lak	kal	lak		
ROOTWORD1	lamino	onimal	lamin o		
ROOTWORD1	lano	onal	lan o		
ROOTWORD1	latina	anital	latin a		
ROOTWORD1	lať	ťal	lať		
ROOTWORD1	lem	mel	lem		
ROOTWORD1	levný	ýnvel	lev n ý		
ROOTWORD1	liberál	lárebil	liberál		
ROOTWORD1	líc	cíl	líc		
ROOTWORD1	líný	ýníl	lín ý		
ROOTWORD1	lis	sil	lis		
ROOTWORD1	litera	aretil	liter a		
ROOTWORD1	lobby	ybbol	lobb y		
ROOTWORD1	log	gol	log		
ROOTWORD1	louh	huol	louh		
ROOTWORD1	loutka	aktuol	loutk a		
ROOTWORD1	lov	vol	lov		
ROOTWORD1	lyrika	akiryl	lyr ik a		
ROOTWORD1	lyže	ežyl	lyž e		
ROOTWORD1	maďar	raďam	maďar		
ROOTWORD1	manévr	rvénam	manévr		
ROOTWORD1	mapa	apam	map a		
ROOTWORD1	marod	doram	marod		
ROOTWORD1	mást	tsám	más t		
ROOTWORD1	mat	tam	mat		
ROOTWORD1	mechanika	akinahcem	mechan ik a		
ROOTWORD1	meditovat	tavotidem	medit ova t		
ROOTWORD1	med	dem	med		
ROOTWORD1	měď	ďěm	měď		
ROOTWORD1	měkký	ýkkěm	měk k ý		
ROOTWORD1	mést	tsém	més t		
ROOTWORD1	mez	zem	mez		
ROOTWORD1	mínat	taním	mín a t	?	
ROOTWORD1	minerál	lárenim	minerál		
ROOTWORD1	mlha	ahlm	mlh a		
ROOTWORD1	moč	čom	moč		
ROOTWORD1	modul	ludom	modul		
ROOTWORD1	mok	kom	mok		
ROOTWORD1	morálka	aklárom	morál k a		
ROOTWORD1	mord	drom	mord		
ROOTWORD1	mrak	karm	mrak		
ROOTWORD1	mrav	varm	mrav		
ROOTWORD1	mrdat	tadrm	mrd a t		
ROOTWORD1	msta	atsm	mst a		
ROOTWORD1	nacionální	ínlánoican	nacionál n í	?	
ROOTWORD1	nerv	vren	nerv		
ROOTWORD1	nota	aton	not a		
ROOTWORD1	obec	cebo	obec		
ROOTWORD1	opice	ecipo	opic e		
ROOTWORD1	optimum	mumitpo	optim um		
ROOTWORD1	oxid	dixo	oxid	ox id	
ROOTWORD1	pach	hcap	pach		
ROOTWORD1	pacht	thcap	pacht		
ROOTWORD1	pancíř	řícnap	pancíř		
ROOTWORD1	panika	akinap	panik a		
ROOTWORD1	paráda	adárap	parád a		
ROOTWORD1	parcela	alecrap	parcel a		
ROOTWORD1	patetika	akitetap	patet ik a		
ROOTWORD1	pečeť	ťečep	pečeť		
ROOTWORD1	pecka	akcep	peck a		
ROOTWORD1	pěna	aněp	pěn a		
ROOTWORD1	pevný	ýnvep	pevn ý		
ROOTWORD1	pila	alip	pil a		
ROOTWORD1	pilot	tolip	pilot		
ROOTWORD1	plachý	ýhcalp	plach ý		
ROOTWORD1	plech	hcelp	plech		
ROOTWORD1	pleš	šelp	pleš		
ROOTWORD1	plíseň	ňesílp	plíseň		
ROOTWORD1	plomba	abmolp	plomb a		
ROOTWORD1	pocta	atcop	po ct a		
ROOTWORD1	podnětný	ýntěndop	pod nět n ý		
ROOTWORD1	poezie	eizeop	poez i e		
ROOTWORD1	pointa	atniop	point a		
ROOTWORD1	pól	lóp	pól		
ROOTWORD1	portrét	tértrop	portrét		
ROOTWORD1	potence	ecnetop	potenc e		
ROOTWORD1	pramen	nemarp	pramen		
ROOTWORD1	prd	drp	prd		
ROOTWORD1	přední	índeřp	před n í		
ROOTWORD1	privát	távirp	privát		
ROOTWORD1	profesionál	lánoiseforp	profesionál	pro fes ion ál	?
ROOTWORD1	profil	liforp	profil		
ROOTWORD1	prudit	tidurp	prud i t		
ROOTWORD1	prut	turp	prut		
ROOTWORD1	pružný	ýnžurp	pruž n ý		
ROOTWORD1	pučit	tičup	puč i t		
ROOTWORD1	pudr	rdup	pudr		
ROOTWORD1	puntík	kítnup	puntík	punt ík	?
ROOTWORD1	pustý	ýtsup	pust ý		
ROOTWORD1	rab	bar	rab		
ROOTWORD1	radikál	lákidar	radikál	radik ál	?
ROOTWORD1	řad	dař	řad		
ROOTWORD1	rak	kar	rak		
ROOTWORD1	rám	már	rám		
ROOTWORD1	rap	par	rap		
ROOTWORD1	řasa	asař	řas a		
ROOTWORD1	rebelie	eileber	rebel i e		
ROOTWORD1	registr	rtsiger	registr		
ROOTWORD1	řepa	apeř	řep a		
ROOTWORD1	řetěz	zěteř	řetěz		
ROOTWORD1	retuš	šuter	retuš		
ROOTWORD1	revoluce	eculover	revoluc e	re voluc e	?
ROOTWORD1	reznout	tuonzer	rez nou t		
ROOTWORD1	rez	zer	rez		
ROOTWORD1	roj	jor	roj		
ROOTWORD1	romantika	akitnamor	romant ik a		
ROOTWORD1	rosa	asor	ros a		
ROOTWORD1	rovný	ýnvor	rovn ý		
ROOTWORD1	ruch	hcur	ruch		
ROOTWORD1	rusko	oksur	rus k o		
ROOTWORD1	rýha	ahýr	rýh a		
ROOTWORD1	rým	mýr	rým		
ROOTWORD1	rýže	ežýr	rýž e		
ROOTWORD1	sabotovat	tavotobas	sabot ova t		
ROOTWORD1	šach	hcaš	šach		
ROOTWORD1	sádra	ardás	sádr a		
ROOTWORD1	satan	natas	satan		
ROOTWORD1	scanovat	tavonacs	scan ova t		
ROOTWORD1	sekunda	adnukes	sekund a		
ROOTWORD1	šerm	mreš	šerm		
ROOTWORD1	šifra	arfiš	šifr a		
ROOTWORD1	signum	mungis	sign um		
ROOTWORD1	siný	ýnis	sin ý	?	
ROOTWORD1	sirý	ýris	sir ý		
ROOTWORD1	škatule	elutakš	škatul e		
ROOTWORD1	skvrna	anrvks	skvrn a		
ROOTWORD1	slabika	akibals	slabik a		
ROOTWORD1	slabý	ýbals	slab ý		
ROOTWORD1	slina	anils	slin a		
ROOTWORD1	smůla	alůms	smůl a		
ROOTWORD1	smutný	ýntums	smut n ý		
ROOTWORD1	socha	ahcos	soch a		
ROOTWORD1	sokol	lokos	sokol		
ROOTWORD1	sok	kos	sok		
ROOTWORD1	šolíchat	tahcíloš	šolích a t		
ROOTWORD1	sólo	olós	sól o		
ROOTWORD1	sonda	adnos	sond a		
ROOTWORD1	šoustat	tatsuoš	šoust a t		
ROOTWORD1	španěl	lěnapš	španěl		
ROOTWORD1	spára	aráps	spár a		
ROOTWORD1	spekulace	ecalukeps	spekul ac e		
ROOTWORD1	špendlík	kíldnepš	špendl ík		
ROOTWORD1	šperk	krepš	šperk		
ROOTWORD1	špice	ecipš	špic e		
ROOTWORD1	špína	anípš	špín a		
ROOTWORD1	šplhat	tahlpš	šplh a t		
ROOTWORD1	sprej	jerps	sprej		
ROOTWORD1	sprint	tnirps	sprint		
ROOTWORD1	šprým	mýrpš	šprým		
ROOTWORD1	špunt	tnupš	špunt		
ROOTWORD1	šrotit	titorš	šrot i t		
ROOTWORD1	šroub	buorš	šroub		
ROOTWORD1	steh	hets	steh		
ROOTWORD1	štelovat	tavoletš	štel ova t		
ROOTWORD1	sterilní	ínlirets	steril n í		
ROOTWORD1	stín	níts	stín		
ROOTWORD1	stop	pots	stop		
ROOTWORD1	stoupit	tipuots	stoup i t		
ROOTWORD1	středit	tideřts	střed i t		
ROOTWORD1	štrikovat	tavokirtš	štrik ova t		
ROOTWORD1	střízlivý	ývilzířts	střízliv ý		
ROOTWORD1	stýsknout	tuonksýts	stýsk nou t		
ROOTWORD1	šukat	takuš	šuk a t		
ROOTWORD1	suk	kus	suk		
ROOTWORD1	sůl	lůs	sůl		
ROOTWORD1	suma	amus	sum a		
ROOTWORD1	šupina	anipuš	šupin a		
ROOTWORD1	svačina	aničavs	svač in a		
ROOTWORD1	švejk	kjevš	švejk		
ROOTWORD1	švindl	ldnivš	švindl		
ROOTWORD1	svině	ěnivs	svin ě		
ROOTWORD1	sytý	ýtys	syt ý		
ROOTWORD1	tabu	ubat	tabu		
ROOTWORD1	taj	jat	taj		
ROOTWORD1	takt	tkat	takt		
ROOTWORD1	tank	knat	tank		
ROOTWORD1	tečka	akčet	tečk a		
ROOTWORD1	tenký	ýknet	ten k ý		
ROOTWORD1	teskný	ýnkset	tesk n ý		
ROOTWORD1	teta	atet	tet a		
ROOTWORD1	tlapa	apalt	tlap a		
ROOTWORD1	tma	amt	tm a		
ROOTWORD1	tmel	lemt	tmel		
ROOTWORD1	tón	nót	tón		
ROOTWORD1	tramp	pmart	tramp		
ROOTWORD1	truhla	alhurt	truhl a		
ROOTWORD1	trumf	fmurt	trumf		
ROOTWORD1	tuhý	ýhut	tuh ý		
ROOTWORD1	tuk	kut	tuk		
ROOTWORD1	tunel	lenut	tunel		
ROOTWORD1	tupírovat	tavoríput	tupír ova t		
ROOTWORD1	tupý	ýput	tup ý		
ROOTWORD1	tvar	ravt	tvar		
ROOTWORD1	uhel	lehu	uhel		
ROOTWORD1	um	mu	um		
ROOTWORD1	útěcha	ahcětú	ú těch a		
ROOTWORD1	uzel	lezu	uzel		
ROOTWORD1	valcha	ahclav	valch a		
ROOTWORD1	vdova	avodv	vdov a		
ROOTWORD1	verbum	mubrev	verbum	verb um	
ROOTWORD1	veřej	jeřev	veřej		
ROOTWORD1	věsit	tisěv	věs i t		
ROOTWORD1	veslo	olsev	vesl o		
ROOTWORD1	veš	šev	veš		
ROOTWORD1	větev	vetěv	větev		
ROOTWORD1	vidle	eldiv	vidl e		
ROOTWORD1	víko	okív	vík o		
ROOTWORD1	vina	aniv	vin a		
ROOTWORD1	vir	riv	vir		
ROOTWORD1	vír	rív	vír		
ROOTWORD1	vitální	ínlátiv	vitál n í	vit ál n í	
ROOTWORD1	vítěz	zětív	vítěz		
ROOTWORD1	vládat	tadálv	vlád a t		
ROOTWORD1	vláha	ahálv	vláh a		
ROOTWORD1	vlažit	tižalv	vlaž i t		
ROOTWORD1	vlhat	tahlv	vlh a t		
ROOTWORD1	vosk	ksov	vosk		
ROOTWORD1	vrása	asárv	vrás a		
ROOTWORD1	vrch	hcrv	vrch		
ROOTWORD1	vtip	pitv	vtip		
ROOTWORD1	vulkán	nákluv	vulkán		
ROOTWORD1	vytáhat	tahátyv	vy táh a t		
ROOTWORD1	vzdor	rodzv	vzdor	?	
ROOTWORD1	vzdušnit	tinšudzv	vzduš n i t	vz duš n i t	
ROOTWORD1	vztáhat	tahátzv	vztáh a t	vz táh a t	
ROOTWORD1	žal	laž	žal		
ROOTWORD1	záplata	atalpáz	záplat a	zá plat a	
ROOTWORD1	záře	eřáz	zář e		
ROOTWORD1	zátka	aktáz	zátk a		
ROOTWORD1	zavrhat	tahrvaz	za vrh a t		
ROOTWORD1	zelí	ílez	zel í		
ROOTWORD1	zeman	namez	zeman		
ROOTWORD1	žert	trež	žert		
ROOTWORD1	žíla	alíž	žíl a		
ROOTWORD1	zrno	onrz	zrn o		
ROOTWORD1	zvěř	řěvz	zvěř		
ROOTWORD1	zvon	novz	zvon		
